ID,kmeans_cluster2,kmeans_cluster3,kmeans_cluster4,kmeans_cluster5,kmeans_cluster6,kmeans_cluster7,kmeans_cluster8,kmeans_cluster9,kmeans_cluster10
150864,0,1,0,0,0,1,2,2,7
150866,1,0,3,4,1,0,1,0,1
150867,0,1,0,0,0,1,2,2,7
150868,1,0,3,4,1,0,1,0,1
150870,1,0,3,4,1,0,1,0,1
150871,0,1,2,1,0,2,2,7,7
150874,1,0,3,4,1,0,1,8,9
150875,0,1,0,0,0,1,2,2,7
150876,0,1,0,0,4,1,4,1,2
150878,1,0,3,2,1,0,1,0,8
150880,0,1,0,0,0,1,2,2,7
150881,1,0,3,4,1,0,1,0,1
150882,1,0,3,4,1,0,1,0,1
150884,1,0,3,4,1,0,1,8,9
150885,1,0,2,1,1,5,0,6,6
150892,0,1,0,0,0,1,2,2,7
150894,0,1,0,0,4,1,4,1,2
150896,1,0,2,1,5,3,5,4,5
150898,1,0,3,4,1,0,1,0,1
150901,1,0,3,4,1,2,6,7,0
150903,1,0,2,1,5,5,0,6,6
150904,1,0,3,4,1,0,1,0,1
150905,1,0,3,4,1,0,1,0,1
150906,1,2,1,3,2,6,7,5,3
150907,1,0,3,4,1,0,1,8,9
150908,1,0,3,4,1,0,1,0,1
150911,0,1,0,0,0,1,2,2,7
150914,1,0,3,4,1,0,1,0,1
150916,1,0,3,4,1,0,1,0,1
150921,1,0,3,4,1,2,6,7,0
150922,1,0,3,4,0,2,6,7,0
150924,1,2,1,3,2,6,7,5,3
150925,1,0,3,2,1,0,1,0,8
150927,1,2,1,3,2,6,7,5,3
150930,1,0,3,4,1,0,1,0,1
150932,1,0,3,4,1,0,1,0,1
150936,1,0,3,4,1,0,1,0,1
150937,1,0,3,4,1,0,1,0,1
150938,0,1,0,0,0,1,2,2,7
150940,1,0,3,4,1,0,1,0,1
150943,0,1,0,0,4,1,4,1,2
150944,1,0,3,2,1,0,1,0,8
150945,1,0,3,2,1,0,1,8,8
150949,0,1,0,0,4,1,4,1,2
150953,1,0,3,4,1,0,1,0,1
150954,1,0,3,4,1,0,1,0,1
150958,1,0,3,4,1,0,1,0,1
150960,1,0,2,1,5,3,5,4,5
150961,0,1,0,2,4,1,4,1,2
150963,1,0,3,4,0,2,6,7,0
150964,1,0,3,4,1,0,1,0,1
150965,1,0,3,4,1,0,1,0,1
150967,1,0,3,4,1,0,1,0,1
150971,1,0,3,4,1,0,1,0,1
150972,1,0,2,1,5,3,5,4,5
150973,1,0,3,4,1,0,1,0,1
150975,1,0,2,1,5,3,5,4,5
150977,1,0,3,4,1,0,1,8,9
150983,1,0,3,4,0,2,6,7,0
150985,1,0,2,1,1,5,0,6,6
150987,1,0,3,4,1,0,1,0,1
150988,0,1,0,0,4,1,4,1,2
150989,1,0,3,4,0,2,6,7,0
150990,1,0,3,4,1,0,1,0,1
150992,1,0,3,2,1,0,1,0,8
150994,1,0,3,4,1,2,6,7,0
150995,1,0,3,4,1,0,1,0,1
150996,1,0,3,2,1,0,1,0,8
150998,1,0,3,4,1,0,1,0,1
151000,1,0,2,1,1,5,0,6,6
151001,1,0,3,4,1,2,6,7,0
151002,1,0,3,2,1,0,1,0,8
151003,1,0,3,4,1,0,1,8,9
151006,1,0,3,4,1,0,1,0,1
151007,1,2,1,3,2,6,7,5,3
151008,1,0,3,4,1,0,1,0,1
151011,1,0,3,4,1,0,1,8,9
151014,1,0,3,4,1,0,1,0,1
151017,1,0,3,4,1,2,6,7,0
151018,1,0,3,2,1,0,1,0,8
151019,0,1,0,0,4,1,4,1,2
151024,1,0,3,4,1,0,1,8,9
151026,1,0,3,4,1,0,1,0,1
151027,1,2,1,3,2,6,7,5,3
151031,0,1,0,0,0,1,2,2,7
151034,1,0,3,4,1,0,1,8,9
151035,1,0,3,4,0,2,6,7,0
151038,1,0,3,4,1,0,1,0,1
151039,0,1,0,0,4,1,4,1,2
151040,0,1,0,0,4,1,4,1,2
151042,1,0,2,1,1,5,0,6,6
151043,1,0,3,4,1,0,1,0,1
151044,1,0,3,4,1,2,6,7,0
151046,1,2,1,3,2,6,7,5,3
151051,0,1,0,0,4,1,4,1,2
151052,1,0,3,4,1,0,1,8,9
151053,0,1,0,0,0,1,2,2,7
151054,1,0,3,4,1,0,1,0,1
151055,1,0,3,4,1,0,1,0,1
151057,0,1,0,0,4,1,4,1,2
151058,0,1,0,0,4,1,4,1,2
151061,0,1,0,0,4,1,4,1,2
151062,0,1,0,0,4,1,4,1,2
151064,1,0,3,4,1,0,1,0,1
151067,1,2,1,3,2,6,7,5,3
151073,0,1,0,0,4,1,4,1,2
151074,1,0,3,4,1,0,1,0,1
151076,1,0,3,4,1,0,1,0,1
151077,1,0,3,2,1,0,1,0,8
151081,1,0,3,4,1,0,1,8,9
151082,1,0,3,4,1,0,1,0,1
151085,1,0,3,4,1,2,6,7,0
151086,0,1,0,0,4,1,4,1,2
151087,1,0,2,1,5,3,5,4,5
151089,1,0,3,4,1,0,1,0,1
151096,1,0,3,4,1,0,1,8,9
151099,0,1,0,0,4,1,4,1,2
151100,1,0,3,4,1,0,1,0,1
151103,0,1,0,0,0,1,2,2,7
151104,1,0,3,4,1,0,1,0,1
151105,1,0,3,2,1,0,1,0,8
151106,1,0,3,4,1,0,1,0,1
151107,1,0,2,1,5,5,0,6,6
151110,1,0,3,4,1,0,1,0,1
151111,1,0,3,2,1,0,1,0,8
151112,1,0,3,4,1,0,1,0,1
151114,1,0,3,4,1,0,1,0,1
151121,1,0,3,4,1,0,1,0,1
151122,0,1,0,0,0,1,2,2,7
151123,1,0,3,4,0,2,6,7,0
151125,0,1,0,0,4,1,4,1,2
151127,1,0,3,4,1,0,1,0,1
151128,0,1,0,0,4,1,4,1,2
151129,1,0,3,4,1,0,1,0,1
151130,0,1,0,0,4,1,4,1,2
151133,0,1,0,0,4,1,4,1,2
151134,1,2,1,3,2,6,7,5,3
151136,1,2,2,1,5,5,0,6,6
151137,1,0,3,2,1,0,1,0,8
151138,0,1,0,0,4,1,4,1,2
151139,1,0,3,4,1,0,1,0,1
151143,1,0,2,1,5,3,5,4,5
151144,1,0,3,4,1,0,1,8,9
151146,1,0,3,4,1,0,1,0,1
151148,1,0,3,4,1,0,1,0,1
151149,0,1,0,0,4,1,4,1,2
151150,0,1,0,0,4,1,4,1,2
151153,1,0,3,4,1,0,1,0,1
151154,1,0,2,1,5,3,5,4,5
151155,1,0,2,1,1,5,0,6,6
151157,0,1,0,0,4,1,4,1,2
151159,1,2,1,3,2,6,7,5,3
151160,1,0,3,4,1,0,1,0,1
151161,0,1,0,0,4,1,4,1,2
151166,0,1,0,0,4,1,4,1,2
151170,1,0,3,4,1,0,1,0,1
151172,1,0,3,2,1,0,1,0,8
151173,1,0,3,4,1,0,1,0,1
151177,0,1,0,0,4,1,4,1,2
151179,0,1,0,0,4,1,4,1,2
151182,1,0,3,4,1,0,1,0,1
151184,1,0,3,4,1,0,1,8,9
151188,1,2,1,3,2,6,7,5,3
151189,0,1,0,0,4,1,4,1,2
151193,1,2,1,3,2,6,7,5,3
151194,0,1,0,0,0,1,2,2,7
151196,0,1,0,0,4,1,4,1,2
151197,1,0,3,2,1,0,1,0,8
151198,1,0,3,4,1,0,1,0,1
151200,1,0,3,4,1,0,1,8,9
151201,0,1,0,0,4,1,4,1,2
151202,1,0,3,4,1,0,1,0,1
151203,1,0,2,1,5,3,5,4,5
151204,1,0,3,4,1,0,1,0,1
151205,0,1,0,0,4,1,4,1,2
151209,1,0,3,2,1,0,1,0,8
151210,1,0,3,2,1,0,1,0,8
151211,1,0,3,4,1,0,1,0,1
151215,1,0,3,0,3,4,3,3,2
151218,1,0,3,4,1,0,1,0,1
151219,1,0,3,4,1,0,1,0,1
151221,1,0,3,4,1,0,1,0,1
151226,0,1,0,0,4,1,4,1,2
151227,0,1,0,0,4,1,4,1,2
151228,0,1,0,0,0,1,2,2,7
151229,1,0,2,1,5,3,5,4,5
151231,1,0,2,1,5,3,5,4,5
151238,1,0,3,4,1,0,1,0,1
151239,1,0,3,4,1,2,6,7,0
151242,1,2,1,3,2,6,7,5,3
151245,1,0,3,4,1,0,1,0,1
151249,1,0,3,4,1,0,1,0,1
151251,0,1,0,0,4,1,4,1,2
151254,1,0,3,4,1,0,1,8,9
151257,0,1,0,0,4,1,4,1,2
151258,1,0,3,4,1,0,1,0,1
151259,0,1,0,0,0,1,2,2,7
151261,0,1,0,0,4,1,4,1,2
151263,1,0,3,4,1,0,1,0,1
151265,1,0,3,4,1,0,1,0,1
151266,1,0,3,4,1,0,1,0,1
151269,1,2,1,3,2,6,7,5,3
151271,1,0,3,4,1,0,1,0,1
151272,1,2,1,3,3,4,3,3,4
151275,0,1,0,0,0,1,2,2,7
151279,1,0,3,4,1,0,1,0,1
151283,1,0,3,4,1,0,1,0,1
151285,1,0,3,4,1,0,1,8,9
151287,1,0,2,1,5,3,5,4,5
151288,1,0,3,4,1,0,1,0,1
151293,1,0,3,2,1,0,1,0,8
151294,1,0,3,4,1,0,1,0,1
151295,1,0,3,4,1,2,6,7,0
151299,1,0,3,4,1,0,1,0,1
151303,1,0,3,4,1,0,1,0,1
151306,0,1,0,0,0,1,2,2,7
151308,1,0,3,2,3,4,3,3,1
151317,1,0,3,4,1,0,1,8,9
151319,1,0,3,4,1,0,1,0,1
151320,1,0,3,4,1,0,1,0,1
151321,1,0,3,4,1,0,1,0,1
151323,0,1,0,0,4,1,4,1,2
151326,1,0,2,1,5,3,5,4,5
151331,0,1,0,0,4,1,4,1,2
151332,1,2,1,3,3,4,3,3,4
151335,0,1,0,0,4,1,4,1,2
151338,0,1,0,0,4,1,4,1,2
151339,1,0,3,2,1,0,1,0,8
151341,1,0,3,4,1,0,1,0,1
151342,0,1,0,0,4,1,4,1,2
151345,1,0,3,4,1,0,1,0,1
151349,1,0,3,4,1,0,1,8,9
151351,0,1,0,0,4,1,4,1,2
151352,1,2,1,3,2,6,7,5,3
151353,1,2,1,3,2,6,7,5,3
151354,1,0,3,4,1,0,1,0,1
151355,0,1,0,0,0,1,2,2,7
151357,1,0,2,1,5,3,5,4,5
151359,0,1,0,0,4,1,4,1,2
151362,0,1,0,0,4,1,4,1,2
151363,0,1,0,0,4,1,4,1,2
151365,1,0,2,1,5,3,5,4,5
151368,1,0,3,4,1,0,1,0,1
151369,1,2,1,3,3,4,3,3,4
151370,1,0,3,4,1,0,1,0,1
151371,0,1,0,0,4,1,4,1,2
151374,1,0,3,4,1,0,1,8,9
151376,1,2,1,3,3,4,3,3,4
151377,0,1,0,0,4,1,4,1,2
151378,1,0,3,4,1,0,1,8,9
151381,0,1,0,0,0,1,2,2,7
151382,1,2,1,3,3,4,3,3,4
151385,1,0,3,4,0,2,6,7,0
151386,1,2,1,3,2,6,7,5,3
151387,1,0,3,4,1,2,6,7,0
151388,0,1,0,0,4,1,4,1,2
151389,1,0,3,2,1,0,1,8,9
151390,1,0,3,4,1,0,1,0,1
151392,1,0,3,4,1,0,1,0,1
151396,1,0,3,4,1,2,6,7,0
151398,1,0,3,4,1,0,1,0,1
151399,0,1,0,0,4,1,4,1,2
151400,1,0,3,4,1,0,1,0,1
151403,1,0,3,4,1,0,1,0,1
151405,1,0,2,1,1,5,0,6,6
151406,1,0,3,4,1,0,1,0,1
151407,1,0,3,4,1,0,1,8,9
151408,0,1,0,0,4,1,4,1,2
151410,1,2,1,3,3,4,3,3,4
151413,1,0,2,1,5,3,5,4,5
151414,0,1,0,0,0,1,2,2,7
151415,1,0,3,4,1,2,6,7,0
151416,0,1,0,0,4,1,4,1,2
151417,1,0,3,4,1,0,1,0,1
151419,1,0,3,4,0,2,6,7,0
151420,1,0,3,4,1,2,6,7,0
151423,1,0,2,1,5,3,5,4,5
151424,1,0,3,4,1,0,1,0,1
151425,1,0,3,4,1,2,6,7,0
151426,1,0,3,4,1,0,1,0,1
151427,1,0,3,4,1,0,1,0,1
151428,1,0,3,4,1,0,1,0,1
151430,1,0,2,1,1,5,0,6,6
151431,1,0,3,4,1,0,1,0,1
151432,0,1,0,0,4,1,4,1,2
151433,0,1,0,0,4,1,4,1,2
151436,1,0,3,4,1,0,1,0,1
151437,1,0,3,4,1,0,1,0,1
151439,0,1,0,0,4,1,4,1,2
151440,0,1,0,0,0,1,2,2,7
151441,1,0,3,4,1,0,1,0,1
151442,0,1,0,0,4,1,4,1,2
151443,1,0,3,4,1,0,1,0,1
151444,1,0,3,4,1,0,1,0,1
151447,0,1,0,0,4,1,4,1,2
151452,1,0,3,4,1,0,1,0,1
151453,1,0,3,4,1,0,1,0,1
151456,0,1,0,0,0,1,2,2,7
151459,1,0,3,4,1,0,1,0,1
151460,1,0,3,2,1,0,1,0,8
151461,1,0,3,2,1,0,1,8,9
151466,1,0,3,4,1,0,1,0,1
151467,1,0,3,4,1,0,1,0,1
151468,1,0,3,4,1,0,1,0,1
151474,1,0,3,4,1,0,1,0,1
151475,1,0,2,1,5,3,5,4,5
151477,0,1,0,0,4,1,4,1,2
151479,1,2,1,3,3,4,3,3,4
151481,1,0,3,4,1,0,1,0,1
151483,1,0,2,1,5,3,5,4,5
151485,1,2,1,3,3,4,3,3,4
151486,0,1,0,0,4,1,4,1,2
151488,1,0,3,4,1,0,1,0,1
151491,0,1,0,0,4,1,4,1,2
151492,1,0,3,4,1,0,1,0,1
151493,1,0,3,4,1,0,1,0,1
151494,0,1,0,0,4,1,4,1,2
151497,0,1,0,0,4,1,4,1,2
151498,1,2,1,3,2,6,7,5,3
151499,1,0,3,4,1,0,1,8,9
151501,1,0,3,4,1,0,1,0,1
151502,1,0,2,1,5,3,5,4,5
151505,1,0,3,4,1,2,6,7,0
151506,1,0,3,4,1,0,1,0,1
151508,0,1,0,0,4,1,4,1,2
151510,1,0,3,4,1,0,1,0,1
151511,1,0,3,4,1,0,1,0,1
151512,0,1,0,0,0,1,2,2,7
151513,0,1,0,0,4,1,4,1,2
151515,0,1,0,0,4,1,4,1,2
151516,1,0,3,4,1,0,1,0,1
151520,0,1,0,0,4,1,4,1,2
151521,1,0,3,4,1,0,1,0,1
151522,0,1,0,0,0,1,2,2,7
151523,1,2,1,3,2,6,7,5,3
151525,1,0,3,4,1,0,1,0,1
151530,1,0,3,2,1,0,1,0,8
151531,1,0,3,4,1,0,1,0,1
151532,1,2,1,3,2,6,7,5,3
151534,1,0,3,4,1,2,6,7,0
151537,1,0,3,4,1,0,1,0,1
151538,0,1,0,0,4,1,4,1,2
151540,1,2,1,3,3,4,3,3,4
151541,1,0,3,4,1,0,1,0,1
151542,1,0,3,4,1,0,1,0,1
151544,1,0,3,4,1,0,1,0,1
151547,1,0,3,4,1,0,1,8,9
151549,0,1,0,0,4,1,4,1,2
151550,1,0,3,4,1,0,1,8,9
151552,0,1,0,0,4,1,4,1,2
151553,1,0,3,4,1,0,1,0,1
151554,1,0,3,4,1,0,1,0,1
151555,0,1,0,0,4,1,4,1,2
151560,0,1,0,0,4,1,4,1,2
151561,1,0,3,4,1,2,6,7,0
151562,1,0,3,4,1,2,6,7,0
151563,1,0,3,4,1,2,6,7,0
151564,0,1,0,0,4,1,4,1,2
151566,0,1,0,0,4,1,4,1,2
151571,1,0,3,4,1,0,1,0,1
151573,0,1,0,0,4,1,4,1,2
151575,1,0,3,4,1,0,1,0,1
151576,1,0,3,4,1,0,1,0,1
151577,1,0,3,2,1,0,1,8,8
151578,1,0,0,0,3,4,4,1,2
151580,1,0,2,1,1,5,0,6,6
151582,1,0,3,4,1,0,1,0,1
151584,1,0,3,4,1,0,1,0,1
151585,1,0,3,4,1,0,1,0,1
151586,1,2,1,3,2,6,7,5,3
151587,0,1,0,0,0,1,2,2,7
151590,0,1,0,0,0,1,2,2,7
151591,0,1,0,0,4,1,4,1,2
151593,1,0,3,4,1,0,1,0,1
151595,1,0,3,4,1,2,6,7,0
151598,0,1,0,0,4,1,4,1,2
151599,1,0,3,4,1,0,1,0,1
151600,1,2,1,3,2,6,7,5,3
151601,0,1,0,0,4,1,4,1,2
151605,1,0,3,4,1,0,1,0,1
151609,0,1,0,0,0,1,2,2,7
151610,1,0,3,4,1,0,1,0,1
151616,1,0,3,4,1,0,1,8,9
151617,1,0,3,4,1,2,6,7,0
151618,0,1,0,0,4,1,4,1,2
151621,1,2,1,3,3,4,3,3,4
151622,1,0,3,4,1,0,1,0,1
151624,1,0,3,4,1,0,1,0,1
151627,1,2,1,3,2,6,7,5,3
151628,1,0,3,4,1,2,6,7,0
151629,1,0,3,4,0,2,6,7,0
151631,1,2,1,3,2,6,7,5,3
151633,1,2,2,1,3,5,0,6,6
151634,1,0,3,2,1,0,1,0,8
151636,1,0,3,4,1,0,1,0,1
151640,1,0,3,4,1,0,1,8,9
151641,1,2,1,3,2,6,7,5,3
151642,0,1,0,0,0,1,2,2,7
151644,1,0,3,4,0,2,6,7,0
151645,0,1,0,0,4,1,4,1,2
151647,1,0,2,1,1,5,0,6,6
151649,1,0,3,4,1,0,1,0,1
151651,0,1,0,0,4,1,4,1,2
151655,0,1,0,0,4,1,4,1,2
151656,1,0,3,4,1,0,1,0,1
151657,1,0,3,4,1,0,1,0,1
151658,1,0,2,1,1,5,0,6,6
151659,1,2,1,3,2,6,7,5,3
151662,0,1,0,0,0,1,2,2,7
151663,1,0,3,4,1,0,1,0,1
151664,1,0,2,1,1,5,0,6,6
151666,0,1,0,0,4,1,4,1,2
151669,1,0,3,2,1,0,1,0,8
151671,1,0,3,2,1,0,1,0,8
151674,1,2,1,3,2,6,7,5,3
151675,1,0,3,4,1,0,1,0,1
151676,1,0,3,4,1,0,1,0,1
151679,0,1,0,0,4,1,4,1,2
151683,1,0,3,4,1,0,1,0,1
151685,0,1,0,0,4,1,4,1,2
151687,1,0,3,4,1,0,1,0,1
151689,0,1,0,0,4,1,4,1,2
151690,1,0,3,4,1,0,1,0,1
151691,1,0,3,4,1,0,1,0,1
151694,1,0,3,4,1,0,1,0,1
151695,0,1,0,0,4,1,4,1,2
151698,1,0,3,2,1,0,1,0,8
151701,1,0,2,1,5,5,0,6,6
151702,1,0,3,4,1,0,1,0,1
151704,0,1,0,0,4,1,4,1,2
151708,1,0,3,4,1,0,1,0,1
151712,0,1,0,0,0,1,2,2,7
151716,1,0,3,4,1,0,1,0,1
151720,1,0,3,4,1,0,1,0,1
151721,0,1,0,0,4,1,4,1,2
151722,0,1,0,0,4,1,4,1,2
151725,1,0,3,4,1,0,1,0,1
151728,1,0,3,4,1,0,1,0,1
151731,1,0,3,2,1,0,1,8,8
151732,1,2,1,3,2,6,7,5,3
151733,0,1,0,0,4,1,4,1,2
151735,1,0,3,4,1,0,1,0,1
151736,1,0,3,4,1,0,1,0,1
151738,1,2,1,3,2,6,7,5,3
151740,0,1,0,0,0,1,2,2,7
151742,1,0,3,4,1,0,1,0,1
151743,0,1,0,0,4,1,4,1,2
151745,0,1,0,0,4,1,4,1,2
151754,1,0,3,4,1,0,1,0,1
151755,0,1,0,0,4,1,4,1,2
151757,1,0,3,4,1,0,1,0,1
151758,1,0,3,4,1,0,1,0,1
151759,1,0,2,1,5,3,5,4,5
151760,1,0,3,4,1,2,6,7,0
151762,0,1,0,0,0,1,2,2,7
151763,1,0,3,2,1,0,1,0,8
151764,1,2,2,1,3,5,0,6,6
151767,1,0,3,4,1,2,6,7,0
151770,1,0,2,1,5,3,5,4,5
151774,0,1,0,0,4,1,4,1,2
151775,1,2,1,3,3,4,3,3,4
151778,1,0,3,4,1,0,1,0,1
151779,1,0,3,4,1,0,1,0,1
151783,1,0,3,4,1,0,1,0,1
151787,1,2,1,3,3,4,3,3,4
151792,1,0,3,4,1,0,1,0,1
151793,1,2,2,1,2,5,0,6,6
151794,1,0,3,4,1,0,1,8,9
151795,1,0,3,4,1,0,1,0,1
151796,0,1,0,0,4,1,4,1,2
151797,0,1,0,0,4,1,4,1,2
151798,1,0,3,4,1,0,1,0,1
151799,1,0,3,4,1,0,1,8,9
151800,1,0,3,4,1,0,1,0,1
151801,0,1,0,0,4,1,4,1,2
151802,1,2,1,3,2,6,7,5,3
151804,1,0,3,4,1,0,1,8,9
151805,1,0,3,4,1,0,1,0,1
151806,1,0,2,1,5,3,5,4,5
151807,1,0,3,2,1,0,1,0,8
151808,1,0,2,1,1,5,0,6,6
151809,1,0,3,4,1,0,1,0,1
151810,1,2,1,3,2,6,7,5,3
151811,0,1,0,0,4,1,4,1,2
151813,1,0,3,4,1,0,1,0,1
151815,1,0,3,2,1,0,1,0,8
151816,0,1,0,0,4,1,4,1,2
151818,1,2,1,3,3,4,3,3,4
151820,1,0,3,2,1,0,1,8,9
151821,1,0,3,2,1,0,1,0,8
151825,1,0,3,2,1,0,1,0,8
151829,0,1,0,0,4,1,4,1,2
151830,1,0,2,1,1,5,0,6,6
151835,1,0,3,4,1,0,1,0,1
151836,1,0,3,4,1,0,1,0,1
151838,0,1,0,0,4,1,4,1,2
2,1,0,3,4,1,0,1,0,1
5,1,0,3,4,1,2,6,7,0
6,1,0,3,4,1,0,1,0,1
7,0,1,0,0,4,1,4,1,2
9,1,0,3,4,1,0,1,0,1
11,0,1,0,0,4,1,4,1,2
12,1,2,1,3,2,6,7,5,3
15,0,1,0,0,0,1,2,2,7
16,1,0,3,4,1,0,1,0,1
17,1,0,3,4,1,0,1,0,1
19,1,0,3,4,1,0,1,0,1
21,1,0,3,4,1,0,1,0,1
22,1,2,1,3,2,6,7,5,3
24,1,0,3,4,1,0,1,0,1
27,1,0,2,1,5,3,5,4,5
28,1,0,3,2,1,0,1,0,8
30,1,0,3,2,1,0,1,0,8
33,1,0,3,4,1,0,1,8,9
35,1,0,3,4,1,0,1,0,1
37,1,2,1,3,2,6,7,5,3
38,1,0,3,4,1,0,1,0,1
40,0,1,0,0,4,1,4,1,2
41,0,1,0,0,4,1,4,1,2
44,1,0,2,1,1,5,0,6,6
46,0,1,0,0,4,1,4,1,2
47,1,2,1,3,2,6,7,5,3
48,1,0,3,4,1,0,1,8,9
50,1,0,3,4,1,2,6,7,0
52,0,1,0,0,0,1,2,2,7
53,0,1,0,0,4,1,4,1,2
55,0,1,0,0,4,1,4,1,2
57,1,0,3,4,1,0,1,0,1
58,1,0,3,2,1,0,1,8,8
59,0,1,0,0,4,1,4,1,2
62,1,0,3,4,1,0,1,8,9
63,1,0,3,4,1,0,1,8,9
64,1,0,3,4,1,0,1,8,9
65,1,0,3,4,1,2,6,7,0
67,1,0,3,4,1,0,1,8,9
69,1,0,3,4,1,0,1,0,1
70,1,0,3,4,1,0,1,0,1
71,0,1,0,2,4,1,4,1,8
72,1,0,3,4,1,0,1,0,1
73,1,0,3,4,1,0,1,8,9
76,1,0,2,1,1,5,0,6,6
78,1,0,2,1,5,3,5,4,5
79,1,0,3,2,1,0,1,0,8
81,1,0,3,4,1,0,1,0,1
85,1,0,3,4,1,2,6,7,0
86,1,0,3,4,1,0,1,8,9
89,1,0,3,4,1,0,1,8,9
94,0,1,0,0,4,1,4,1,2
96,1,0,3,4,1,0,1,8,9
97,1,0,3,2,1,0,1,0,8
98,1,0,3,4,1,0,1,0,1
99,0,1,0,0,4,1,4,1,2
100,0,1,0,0,4,1,4,1,2
103,0,1,0,0,4,1,4,1,2
104,1,0,3,4,1,0,1,8,9
108,1,0,3,4,1,0,1,0,1
110,1,0,3,4,1,2,6,7,0
112,1,0,3,4,1,0,1,0,1
114,0,1,0,0,4,1,4,1,2
116,1,0,3,4,1,0,1,0,1
117,1,0,2,1,5,3,5,4,5
119,0,1,0,0,4,1,4,1,2
120,1,0,2,1,5,3,5,4,5
121,1,0,3,4,0,2,6,7,0
123,1,2,1,3,2,6,7,5,3
124,1,0,3,4,1,0,1,8,9
126,1,0,3,4,1,0,1,0,1
128,1,0,3,4,1,0,1,0,1
129,1,0,3,4,1,0,1,0,1
133,1,0,3,4,1,0,1,0,1
138,1,0,3,4,1,0,1,0,1
147,0,1,0,0,4,1,4,1,2
149,0,1,0,0,4,1,4,1,2
158,1,0,3,4,1,0,1,8,9
160,1,0,3,4,1,0,1,0,1
164,1,0,3,4,1,0,1,0,1
167,1,0,3,4,1,0,1,0,1
168,1,1,0,0,4,4,4,1,2
174,1,0,3,4,1,0,1,0,1
181,1,2,1,3,2,6,7,5,3
185,1,0,3,4,0,2,6,7,0
187,1,0,3,4,1,0,1,0,1
189,1,0,3,4,1,0,1,8,9
190,1,0,3,4,1,0,1,0,1
194,1,0,2,1,5,3,5,4,5
197,0,1,0,2,4,1,4,1,8
198,0,1,0,0,4,1,4,1,2
201,1,0,3,4,1,0,1,0,1
205,1,0,2,1,5,3,5,4,5
208,1,0,3,4,1,0,1,0,1
211,1,0,3,4,1,2,6,7,0
216,0,1,0,0,4,1,4,1,2
219,1,2,1,3,3,4,3,3,4
223,1,0,3,4,1,0,1,8,9
224,0,1,0,0,4,1,4,1,2
226,0,1,0,0,4,1,4,1,2
229,1,0,3,4,1,0,1,0,1
230,1,2,1,3,2,6,7,5,3
237,1,0,3,4,1,0,1,0,1
238,0,1,0,0,0,1,2,2,7
240,1,0,3,4,1,0,1,0,1
243,1,0,3,4,1,2,6,7,0
245,0,1,0,0,4,1,4,1,2
246,0,1,0,0,4,1,4,1,2
247,1,0,3,4,1,2,6,7,0
248,1,0,3,2,1,0,1,0,8
249,1,0,3,4,1,0,1,8,9
250,0,1,0,0,4,1,4,1,2
251,1,0,3,4,1,0,1,0,1
255,1,0,3,4,1,0,1,0,1
256,1,2,1,3,2,6,7,5,3
257,1,0,3,4,1,0,1,0,1
260,0,1,0,0,0,1,2,2,7
261,1,0,3,2,1,0,1,0,8
263,0,1,0,0,0,1,2,2,7
264,0,1,0,0,4,1,4,1,2
267,1,0,2,1,5,3,5,4,5
268,1,0,3,4,1,0,1,0,1
272,1,0,3,4,1,0,1,0,1
274,1,2,1,3,2,6,7,5,3
275,1,0,3,4,1,0,1,0,1
277,0,1,0,0,4,1,4,1,2
278,0,1,0,0,4,1,4,1,2
280,1,0,2,1,1,5,0,6,6
281,1,0,3,2,1,0,1,0,8
282,1,0,3,4,1,0,1,8,9
283,1,0,3,4,1,0,1,8,9
284,1,2,1,3,2,6,7,5,3
286,0,1,0,0,0,1,2,2,7
290,1,0,2,1,1,5,0,6,6
291,1,0,3,4,1,0,1,0,1
293,0,1,0,0,4,1,4,1,2
295,1,2,1,3,3,4,3,3,4
297,1,0,3,4,1,2,6,7,0
298,0,1,0,0,4,1,4,1,2
300,1,0,2,1,1,5,0,6,6
304,1,0,2,1,5,3,5,4,5
305,1,0,2,1,5,3,5,4,5
308,1,0,3,4,1,0,1,0,1
309,1,0,3,4,1,0,1,0,1
310,1,0,3,2,1,0,1,8,8
312,1,0,3,4,1,0,1,0,1
313,0,1,0,0,4,1,4,1,2
315,1,0,3,4,1,0,1,0,1
317,1,0,3,4,1,2,6,7,0
318,0,1,0,0,0,1,2,2,7
321,1,0,3,4,1,0,1,8,9
323,1,2,1,3,3,4,3,3,4
325,1,0,3,4,1,0,1,0,1
326,0,1,0,0,4,1,4,1,2
327,1,0,3,4,1,0,1,0,1
328,0,1,0,0,4,1,4,1,2
329,1,0,3,4,0,2,6,7,0
330,1,0,3,4,0,2,6,7,0
331,1,0,3,4,1,0,1,0,1
334,1,2,1,3,3,4,3,3,4
335,1,0,2,1,1,5,0,6,6
336,1,0,3,4,1,0,1,0,1
337,1,0,2,1,5,3,5,4,5
338,0,1,0,0,4,1,4,1,2
339,0,1,0,0,4,1,4,1,2
341,1,0,3,2,3,4,3,8,8
343,0,1,0,0,0,1,2,2,7
346,1,0,3,2,1,0,1,0,8
348,1,0,3,4,1,0,1,0,1
350,1,0,3,4,1,0,1,0,1
351,1,0,3,2,1,0,1,0,8
352,0,1,0,0,4,1,4,1,2
357,1,0,3,4,1,0,1,0,1
358,1,0,3,4,1,0,1,8,9
