# kNN_Marios_1 NN_Marios_1
4.300000000000000870e-03 6.495812246575952478e-03
7.000000000000001013e-03 2.022551791742443778e-03
1.300000000000000374e-03 9.817036753520368836e-03
3.210000000000001741e-02 3.530761744827032311e-02
2.440000000000000849e-02 3.930486682802438597e-02
4.500000000000001395e-03 8.321929872035980363e-03
6.620000000000000884e-02 4.812591267307198689e-03
7.300000000000002667e-03 7.356296791695057617e-03
3.410000000000001225e-02 3.040528314188122722e-02
2.300000000000000308e-02 2.337749980390071980e-02
9.400000000000002104e-03 9.927873751148581088e-03
9.300000000000002709e-03 7.141963415779171813e-03
1.380000000000000671e-02 4.834166970103978903e-03
1.493000000000000160e-01 1.081731232255697117e-01
2.920000000000001067e-02 3.973250560462475434e-02
7.440000000000000779e-02 9.071734331548213237e-02
3.100000000000001192e-03 5.330884071878611598e-14
1.666000000000000258e-01 1.215273302793502819e-01
3.500000000000001808e-03 7.606750968843699508e-03
3.040000000000001035e-02 4.212415140122174884e-02
1.158000000000000140e-01 1.021422546356916400e-01
2.480000000000000607e-02 4.593005547299981728e-02
4.800000000000002182e-03 8.327554888091981064e-03
1.390000000000000610e-02 2.575598390772938437e-02
1.460000000000000707e-02 3.318824883550405835e-02
7.900000000000000772e-03 7.273105001077055307e-03
1.760000000000000453e-02 2.125433299690484765e-02
7.100000000000000408e-03 7.427562586963176380e-03
6.700000000000000226e-03 9.702005973085760931e-03
1.080000000000000404e-02 3.729694588109851161e-02
8.000000000000001901e-03 2.399311409972142498e-03
2.470000000000001014e-02 4.533074408769607183e-02
2.650000000000000619e-02 5.068204089999198830e-02
4.010000000000001064e-02 1.956857983022928377e-02
1.920000000000000179e-02 4.416105914860964099e-02
2.230000000000000732e-02 1.780361323617398947e-02
4.600000000000000790e-03 3.293630040570861531e-04
2.810000000000001386e-02 3.507300723344087406e-02
3.760000000000000842e-02 4.479445803910493684e-02
1.824000000000000066e-01 1.127127464860677719e-01
4.100000000000001213e-03 6.062869324814527949e-03
6.630000000000002558e-02 2.971504023298621178e-02
1.580000000000000501e-02 1.211147005669772556e-02
6.050000000000003292e-02 2.695433691143989813e-02
1.100000000000000283e-02 5.197325773769989957e-03
4.970000000000002194e-02 4.458372175693512546e-02
7.380000000000001836e-02 3.496868537738918870e-02
3.150000000000001410e-02 4.177550882101058877e-02
1.589999999999999747e-02 8.193595279008147880e-03
5.900000000000002465e-03 8.733866917900741378e-03
6.600000000000003433e-03 5.148487535770982469e-03
1.260000000000000529e-02 4.463442973792553642e-02
1.310000000000000574e-02 8.333317870274185857e-03
2.810000000000001386e-02 4.324187360703945354e-02
5.100000000000002101e-03 1.574680019170045589e-02
1.070000000000000291e-02 2.634704373485874471e-03
7.700000000000002849e-03 1.857968036085367106e-02
2.560000000000001164e-02 3.512927277013658950e-02
2.640000000000001373e-02 9.778804383240640927e-03
9.000000000000001055e-03 4.305024918153321995e-04
9.600000000000002628e-03 1.244263266213238225e-02
7.100000000000000408e-03 5.690785124897957716e-03
2.820000000000001325e-02 3.345880087465047392e-02
1.338000000000000023e-01 9.540299370884895713e-02
5.900000000000002465e-03 4.463125229813157298e-03
8.150000000000001688e-02 7.776424314826725637e-02
1.060000000000000178e-02 1.788417222909629428e-02
6.630000000000002558e-02 3.058025714010000409e-02
4.500000000000001395e-03 6.970544657669960550e-03
2.310000000000000595e-02 4.873470876365901261e-02
1.300000000000000287e-02 1.279319216497242472e-02
6.800000000000003091e-03 9.212937317788601893e-03
3.880000000000001503e-02 3.308867553249002225e-02
5.420000000000001206e-02 1.488952442014123898e-02
3.460000000000000575e-02 3.451163342222570568e-02
5.400000000000001153e-03 7.339729326777159717e-03
9.000000000000002789e-03 1.496522938832640578e-02
8.900000000000003395e-03 1.542287473566830366e-02
1.640000000000000485e-02 6.700350358150900312e-03
1.300000000000000287e-02 1.544212698005139814e-02
2.100000000000000477e-02 1.826231471262872164e-02
4.000000000000000951e-03 8.390466137789192452e-03
7.000000000000003615e-03 4.415521702030673554e-03
7.200000000000002405e-03 7.160274465568364569e-03
3.530000000000000498e-02 3.437531786039471626e-02
8.500000000000002345e-03 1.070422266609966956e-02
2.510000000000000425e-02 1.856438056332990888e-02
8.200000000000002426e-03 5.894000637345016107e-03
7.100000000000003877e-03 3.853566024336033298e-03
2.210000000000000506e-02 3.297889763489366549e-02
5.900000000000002465e-03 7.641244223341345579e-03
4.250000000000001693e-02 2.250956924632191436e-02
6.800000000000003091e-03 1.068737085908651359e-02
3.170000000000000595e-02 3.882595349103212107e-02
1.668000000000000038e-01 1.061330879479646799e-01
1.160000000000000267e-02 1.864125171676278211e-02
1.080000000000000231e-02 1.427517018280923498e-02
9.630000000000002447e-02 1.014666926395513232e-06
1.737999999999999823e-01 1.224806163460016306e-01
5.960000000000002796e-02 6.530957970768215548e-02
1.040000000000000299e-02 8.839908428490162243e-03
1.160000000000000440e-02 1.513613627292215505e-02
3.170000000000001289e-02 4.333545856177807576e-02
1.400000000000000723e-02 7.632445259951055327e-03
2.171000000000000152e-01 1.300500740855932147e-01
1.320000000000000687e-02 3.677375121042132655e-02
1.543000000000000205e-01 1.205562117695808400e-01
5.320000000000002505e-02 2.349615793675183945e-02
1.020000000000000420e-02 1.851347055286169108e-02
1.830000000000000376e-02 3.146108785644172873e-02
2.650000000000000619e-02 2.644562099128960897e-02
6.800000000000003091e-03 1.257960296217986254e-04
2.970000000000000417e-02 2.446423465386033183e-02
1.930000000000000465e-02 1.428818856365978926e-02
3.640000000000000180e-02 4.067783411592244824e-02
1.830000000000000376e-02 1.709961011074483811e-02
1.600000000000000727e-02 4.683054380118846505e-02
2.330000000000000820e-02 1.964471108280122294e-02
6.800000000000002223e-03 8.722588275559245430e-03
8.930000000000001825e-02 0.000000000000000000e+00
1.490000000000000525e-02 2.628425171598792326e-02
8.740000000000001934e-02 3.471324628219009389e-02
1.350000000000000332e-02 1.549692555330693666e-02
1.160000000000000440e-02 1.326110684312880109e-02
1.180000000000000493e-02 3.813936362043023054e-02
5.000000000000000971e-03 6.038959231227635990e-03
9.470000000000003415e-02 8.393316432833669571e-02
1.850000000000000255e-02 3.033773895353079203e-02
1.240000000000000477e-02 1.913158868439495536e-02
6.500000000000003171e-03 6.799458265304566054e-03
1.660000000000000711e-02 1.584432462230325050e-02
1.572999999999999954e-01 1.201899161934852633e-01
2.480000000000000607e-02 4.738923408091068323e-02
8.700000000000001135e-03 5.589395804563537795e-03
1.520000000000000517e-02 1.411144529469311390e-02
1.470000000000000473e-02 9.407513486221432200e-03
1.030000000000000186e-02 1.093805870041251321e-02
9.200000000000003314e-03 8.627954800613225200e-03
4.700000000000001919e-03 7.371526593342422710e-03
6.800000000000002223e-03 6.625860361382365782e-03
3.020000000000001503e-02 3.863355623558163698e-02
1.740000000000000227e-02 3.405505260452627858e-02
8.300000000000000086e-03 7.185659920796752705e-03
7.400000000000002062e-03 8.063013886567205885e-03
1.230000000000000537e-02 2.799410449340939896e-02
1.060000000000000178e-02 3.268613839522004072e-02
9.500000000000001499e-03 2.551683794707059263e-02
1.510000000000000751e-02 8.767996132373809953e-03
2.340000000000000413e-02 3.799995340406895489e-02
5.350000000000002670e-02 4.785812173038720557e-02
2.590000000000001329e-02 9.775966259185224147e-03
5.400000000000002021e-03 8.829119270667436237e-03
1.804000000000000048e-01 1.078192829340696435e-01
2.120000000000000703e-02 2.264310657978058083e-02
1.800000000000000558e-02 2.108381362631917347e-02
2.620000000000000800e-02 2.597439577803015154e-02
8.300000000000001821e-03 8.289336045272649792e-03
5.000000000000001839e-03 5.824626092799008344e-03
2.360000000000000639e-02 1.523353042080998788e-02
6.600000000000003433e-03 9.152365610934794921e-03
1.381000000000000005e-01 1.076499138027429830e-01
7.340000000000002078e-02 4.855144312605262635e-02
1.380000000000000324e-02 1.529730217531323488e-02
8.500000000000004080e-03 1.018104112707078276e-02
4.630000000000001475e-02 2.844145925715565321e-02
2.020000000000000268e-02 1.499233525712042811e-02
4.840000000000001940e-02 5.151183594018220180e-02
3.360000000000001180e-02 5.840402178466319594e-02
1.460999999999999799e-01 1.043487395346164720e-01
2.750000000000001402e-02 3.972886439412832982e-02
8.200000000000002426e-03 1.443793454207480120e-02
6.700000000000002828e-03 7.157661961391568843e-03
1.450000000000000767e-02 4.132793016731739488e-02
3.290000000000001951e-02 2.770254362752711279e-12
9.770000000000003681e-02 9.753177352249622900e-02
2.990000000000001684e-02 3.558407461270689937e-02
3.120000000000001245e-02 5.009861912578345011e-02
5.500000000000002803e-02 6.209148034453391973e-02
1.450000000000000767e-02 1.786369730718433829e-02
5.600000000000002545e-03 1.804428429222229332e-11
9.300000000000000974e-03 1.366671313531696644e-02
2.190000000000000627e-02 2.450357997789978995e-02
6.900000000000001965e-02 9.865000286372377705e-03
4.600000000000001657e-03 5.881514032363085765e-07
1.212999999999999912e-01 7.942700736224653224e-02
1.517999999999999905e-01 8.914224058389662309e-02
8.500000000000004080e-03 7.303542848676443031e-03
3.410000000000000531e-02 2.572950892150401708e-02
2.340000000000000760e-02 1.191619045101106195e-02
3.500000000000001808e-03 4.264216199517249437e-03
1.390000000000000437e-02 9.447908550500868502e-03
4.570000000000001145e-02 1.576202687501791072e-02
1.760000000000000106e-02 3.011461380869150453e-02
1.210000000000000485e-02 3.429021416231990693e-02
2.040000000000000493e-02 4.633038088679312938e-02
8.900000000000001660e-03 6.932492158375681661e-03
7.320000000000002893e-02 4.097832355648279440e-02
4.230000000000001120e-02 3.940349310636519914e-02
2.302000000000000435e-01 1.392965015769004888e-01
2.000000000000000909e-03 3.180407560400286452e-16
3.240000000000001212e-02 5.568929780274629870e-02
2.020000000000000268e-02 1.684743778780102910e-02
2.590000000000001329e-02 1.884743054397404124e-02
3.920000000000000567e-02 2.628618806600569943e-02
2.380000000000000865e-02 4.162429202347994045e-02
1.718000000000000083e-01 1.218546681106090768e-01
5.200000000000001496e-03 5.955892673227936029e-03
2.330000000000000820e-02 2.854517975822091352e-02
6.300000000000002646e-03 1.149994260631501640e-02
1.260000000000000529e-02 5.083526046631630464e-05
1.210000000000000485e-02 1.249569782055914499e-02
8.800000000000002265e-03 7.261318452656267616e-03
8.230000000000001203e-02 3.527850355952978634e-02
1.300000000000000634e-02 6.866431357339023919e-03
2.560000000000001164e-02 5.809549581535123096e-05
2.440000000000000502e-02 3.069254372268914732e-02
1.050000000000000412e-02 1.061067475937306666e-02
4.400000000000001132e-03 1.981584898953769598e-04
1.440000000000000654e-02 1.651148171164095249e-02
1.100000000000000283e-02 1.143962859176099293e-02
1.207000000000000295e-01 8.781789943575857293e-02
6.100000000000002989e-03 8.648801683448255687e-03
3.340000000000001301e-02 2.514492632821201806e-02
1.440000000000000134e-02 2.242379960953258013e-03
1.106000000000000316e-01 1.085345228016376395e-01
3.520000000000001600e-02 3.612214006483554368e-02
1.080000000000000231e-02 1.166913903318345450e-02
6.500000000000000569e-03 6.712746046250686778e-03
2.160000000000000461e-02 2.544449033215641712e-02
1.128000000000000114e-01 9.681739695370197851e-02
2.740000000000001462e-02 3.376122770830988773e-02
2.800000000000000405e-02 3.077861537785793206e-03
1.970000000000000223e-02 2.086464554071426614e-02
8.200000000000004161e-03 7.445532567799090229e-03
3.200000000000001454e-03 4.877602411434055207e-03
4.700000000000002093e-02 4.598520636558531272e-02
4.250000000000000999e-02 4.238869374617933866e-02
9.400000000000002104e-03 9.380920897237956732e-03
1.710000000000000409e-02 1.186781544703990193e-02
1.820999999999999841e-01 1.183881655335426164e-01
4.350000000000001782e-02 3.429121702909469077e-02
8.500000000000004080e-03 1.056996046565472983e-02
2.290000000000000716e-02 2.971102856099606254e-02
2.180000000000000687e-02 1.278643570840358804e-02
1.820000000000000090e-02 1.062790487892925802e-02
6.200000000000002384e-03 1.120495750568807104e-02
1.630000000000000199e-02 8.279792913235722515e-03
1.439000000000000001e-01 1.281096002459525818e-01
1.350000000000000332e-02 1.644143837504088990e-02
2.490000000000001240e-02 2.506940338760614215e-02
8.600000000000003475e-03 1.522276953794062318e-02
2.060000000000000372e-02 3.544566128402948380e-02
2.750000000000000708e-02 3.180855782702565748e-02
1.010000000000000307e-02 2.903009481728077018e-02
2.313000000000000611e-01 1.291448250412940979e-01
1.420000000000000775e-02 1.479390818625688810e-02
7.500000000000002325e-03 1.060784404631704217e-02
1.700000000000000773e-03 9.709036150015891084e-03
5.670000000000002816e-02 2.979449423495680177e-02
2.450000000000000441e-02 3.802718909457326185e-02
3.260000000000001091e-02 4.800130471587181480e-02
1.060000000000000352e-02 8.844859804958105434e-03
3.340000000000000607e-02 1.323980504208068093e-11
2.210000000000000853e-02 9.846505792811512808e-03
1.570000000000000562e-02 7.313664609100670178e-03
1.020000000000000247e-02 3.653918754309416761e-02
4.990000000000001379e-02 4.844644095748663892e-02
1.080000000000000231e-02 2.473051775246858791e-02
3.000000000000001363e-03 5.648953509517014478e-03
3.940000000000001140e-02 4.098917562514543811e-02
2.550000000000001224e-02 1.689411435276269580e-02
9.180000000000002047e-02 3.918515074998139835e-02
3.690000000000000224e-02 2.614195540547370467e-02
2.950000000000001579e-02 3.322177018970251527e-02
2.960000000000001519e-02 1.443034572526812574e-02
1.170000000000000380e-02 9.006784143857658742e-03
1.130000000000000449e-02 1.545317718759179129e-02
1.160000000000000440e-02 1.016154928132891565e-02
1.710000000000000409e-02 2.828242121264338757e-02
1.400000000000000723e-02 2.044340390712022504e-02
3.000000000000001624e-02 2.651479327119886722e-02
2.150000000000000799e-01 1.333128081262111853e-01
5.300000000000001758e-03 1.481865821406245197e-02
5.540000000000002561e-02 3.090782962739467912e-02
1.920000000000000179e-02 3.022779902443289285e-02
9.400000000000002104e-03 1.001129876356571941e-02
3.400000000000000244e-03 6.852712864056230598e-03
6.900000000000003353e-03 1.290066720917820708e-02
1.020000000000000420e-02 1.114422963000833919e-02
6.130000000000003502e-02 4.105332621140404814e-02
4.120000000000001439e-02 4.091332273557782284e-02
1.990000000000000449e-02 2.999589484184980032e-02
1.735999999999999766e-01 1.216750712692737241e-01
4.370000000000000967e-02 4.939678691327571702e-02
2.020000000000000268e-02 7.437030354049056421e-03
4.850000000000001532e-02 2.303951889276504433e-02
2.560000000000001164e-02 2.090330503880977880e-02
6.450000000000001565e-02 4.099848406389354494e-02
7.800000000000003111e-03 2.113464800640940319e-02
6.500000000000003171e-03 8.177032010947785458e-11
1.900000000000000647e-02 2.319748342037201289e-02
1.450000000000000420e-02 7.681172913871704873e-03
1.800000000000000818e-03 5.484782024286686056e-03
7.000000000000003615e-03 3.514538510207785953e-03
6.800000000000003091e-03 9.116408140398563759e-03
3.200000000000001454e-02 4.195299576967954913e-02
1.490000000000000178e-02 1.146480603143573002e-02
1.240000000000000303e-02 6.841001594439148278e-03
2.830000000000000918e-02 2.692543808370827935e-02
8.240000000000001490e-02 5.819936506450175406e-02
1.520000000000000517e-02 2.093319538980722289e-02
1.530000000000000283e-02 1.095043589361011961e-02
2.310000000000000248e-02 2.524253357413658085e-06
4.700000000000001919e-03 7.309123123995960036e-03
9.300000000000002709e-03 8.405285584740341404e-03
2.580000000000001042e-02 1.227378388866782154e-02
2.100000000000000477e-02 1.772388327866792831e-02
5.570000000000002727e-02 5.764129713177681275e-02
